0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.76907,0,0,0,-0.04888,0,0,0,0.23092,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4644,0,0,0,-0.48672,0,0
